subj_id,Completion,sentID,NatNess,Diff,RT,hasComment?,AdditCom,translation
R_cCsEaF4QkSqNxuN,de gordijnen,46,6,6,4.173,0,,
R_2fkXvKa3m5s0uTM,de gordijnen,46,6,6,11.743,0,,
R_1MYsdC39YxixAvs,de gordijnen,46,6,6,9.111,0,,
R_22CU0vCOzdEcHCr,de gordijnen,46,6,6,1.392,0,,
R_z0xRVpXxyAbXovn,de gordijnen,46,5,6,2.862,0,,
R_1CKp9DmeaZTZZQS,de gordijnen,46,5,6,6.699,0,,
R_31HSkdcZS8yZscC,het gordijn,46,6,6,5.635,0,,
R_2Enniyt9lPtMbDC,de gordijnen,46,6,6,6.291,0,,
R_tPV5UMF7fLNrUk1,de gordijnen,46,6,6,0.775,0,,
R_1O0317CZheE7es9,De gordijnen,46,6,6,3.773,0,,
R_1NadcnqCF0DrPHA,de rolluiken,46,6,6,3.094,1,de gordijnen zou ook kunnen.,
R_3rJ73y4zBZKMTeV,het raam,46,6,6,5.193,0,,
R_zUPMpvNqwkbt4oF,de gordijnen,46,6,6,6.065,0,,
R_ptOO0vqHKVEFzvH,de bibliotheek,47,6,6,4.108,0,,
R_2TuuUWeeIrA7YWz,de bibliotheek,47,6,6,2.165,0,,
R_r2pLEBnXOx2tc8p,de bibliotheek,47,5,3,1.516,0,,
R_3KohpaUvxMxwnK1,de bibliotheek,47,6,6,5.014,0,,
R_1Kw4seroK4hzq8J,de bieb,47,6,6,2.524,0,,
R_2TEGXWKyyYjxux0,de bibliotheek,47,5,6,4.797,0,,
R_2bNSez8kPKVkk0j,boekenwinkel,47,6,6,3.012,0,,
R_vIDGcvdZ61dSkkF,de bibliotheek,47,6,6,3.013,0,,
R_3P5l3CMUUKTmbaL,de bibliotheek,47,6,6,1.581,0,,
R_21gk6GiQXaDrMt2,de bibliotheek,47,6,6,4.293,0,,
R_1rJrkm9MZ0UbO0b,de bibliotheek,47,5,5,2.21,0,,
R_2VPC4q2m7hstAaW,de bibliotheek,47,6,6,1.763,0,,
R_3KB00E7S1VhPWFD,de bibliotheek ,47,6,6,5.319,0,,
R_3qR88XHKXhl1RLR,de bibliotheek,47,6,6,2.896,0,,
R_3W5LAymbgTVITHX,de bibliotheek,47,6,5,3.526,0,,
R_2z7kq6MFYuSnHT6,de bieb,47,6,6,4.544,0,,
R_1lhLKgr13oozzPg,de boekhandel,47,6,6,6.396,0,,
R_3ffLCaSkmPsiUYn,de bibliotheek,47,6,6,1.437,0,,
R_1PY8SA05FPIKBCS,De bibliotheek,47,6,6,1.905,0,,
R_1CsjBGkk3Ui30Yk,de bibliotheek,47,5,6,1.896,0,,
R_2bWcF9m2SiW74Vw,de bibliotheek,47,6,6,0.553,0,,
R_1kOjYWHPvRogELt,De bibliotheek,47,6,6,4.23,0,,
R_3EumpdjBvvjiK1I,de bibliotheek,47,6,6,9.098,0,,
R_2ckdDJpUAGuY3Pt,de bibliotheek,47,6,6,1.714,0,,
R_2ZDKGZYJjZu6X1Y,de bibliotheek,47,5,6,3.666,0,,
R_12SH1EJtaSFR4wp,de boekhandel,47,6,2,1.301,0,,
R_3R7zHfZ0HIrwGBV,de bibliotheek,47,6,6,6.928,0,,
R_Om8eREobVAawvZL,de bibliotheek,47,6,6,3.457,0,,
R_1HicleIyFIoDW8g,de bibliotheek,47,5,6,2.323,0,,
R_1gGejdMJLRqr4gs,de bibliotheek,47,5,6,3.508,0,,
R_2D2EiBz7TJKge4b,de bibliotheek,47,4,6,7.827,0,,
R_3CEhJ8EBqsPDMLB,de bibiliotheek,47,6,6,6.561,0,,
R_3kiCL1CWl05kYag,de bibliotheek ,47,6,6,4.023,0,,
R_XSpTve41y3msiVr,de bibliotheek,47,6,6,4.712,0,,
R_bBMvKG66TpWv0cx,de bibliotheek,47,6,6,3.548,0,,
R_s83Qo7JHTxXzpWF,de bibilotheek,47,5,5,1.61,0,,
R_cCsEaF4QkSqNxuN,de bibliotheek,47,6,6,5.342,0,,
R_2fkXvKa3m5s0uTM,de bibliotheek,47,6,6,3.818,0,,
R_1MYsdC39YxixAvs,de bibliotheek,47,6,6,2.881,0,,
R_22CU0vCOzdEcHCr,de bibliotheek,47,6,6,4.304,0,,
R_z0xRVpXxyAbXovn,de bibliotheek,47,6,6,3.215,0,,
R_1CKp9DmeaZTZZQS,de boekhandel,47,6,6,6.162,0,,
R_31HSkdcZS8yZscC,de bibliotheek,47,6,6,4.044,0,,
R_2Enniyt9lPtMbDC,de bibliotheek,47,6,6,5.533,0,,
R_tPV5UMF7fLNrUk1,de bibliotheek,47,6,6,1.16,0,,
R_1O0317CZheE7es9,De bibliotheek,47,6,6,3.178,0,,
R_1NadcnqCF0DrPHA,de bibliotheek,47,5,6,3.173,0,,
R_3rJ73y4zBZKMTeV,de bibliotheek,47,6,6,4.334,0,,
R_zUPMpvNqwkbt4oF,de bibliotheek,47,6,6,4.679,0,,
R_ptOO0vqHKVEFzvH,de trommel,48,6,6,2.433,0,,
R_2TuuUWeeIrA7YWz,de trommel,48,4,6,2.29,0,,
R_r2pLEBnXOx2tc8p,de koektrommel,48,6,6,0.988,0,,
R_3KohpaUvxMxwnK1,de trommel ,48,6,6,2.621,0,,
R_1Kw4seroK4hzq8J,de doos,48,5,6,2.134,0,,
R_2TEGXWKyyYjxux0,de koektrommel,48,6,6,2.689,0,,
R_2bNSez8kPKVkk0j,trommel,48,6,6,1.69,1,weer de twee streepjes,
R_vIDGcvdZ61dSkkF,de koektrommel,48,6,6,2.829,0,,
R_3P5l3CMUUKTmbaL,de trommel,48,6,6,1.87,0,,
R_21gk6GiQXaDrMt2,de trommel,48,6,6,2.398,0,,
R_1rJrkm9MZ0UbO0b,de koektrommel,48,5,6,2.011,0,,
R_2VPC4q2m7hstAaW,de pot,48,6,6,3.042,0,,
R_3KB00E7S1VhPWFD,de koektrommel,48,6,6,1.292,0,,
R_3qR88XHKXhl1RLR,de trommel,48,6,6,1.351,0,,
R_3W5LAymbgTVITHX,de trommel,48,6,6,2.118,0,,
R_2z7kq6MFYuSnHT6,de trommel,48,6,6,3.496,0,,
R_1lhLKgr13oozzPg,de kast,48,6,6,4.334,0,,
R_3ffLCaSkmPsiUYn,de trommel,48,6,6,1.622,0,,
R_1PY8SA05FPIKBCS,De koektrommel,48,6,5,292.625,0,,
R_1CsjBGkk3Ui30Yk,de kast,48,5,4,1.218,0,,
R_2bWcF9m2SiW74Vw,de trommel,48,6,6,2.81,0,,
R_1kOjYWHPvRogELt,De trommel,48,6,5,2.828,0,,
R_3EumpdjBvvjiK1I,de trommel ,48,6,6,3.422,0,,
R_2ckdDJpUAGuY3Pt,de kast,48,6,6,2.934,0,,
R_2ZDKGZYJjZu6X1Y,de koektrommel,48,5,6,2.263,0,,
R_12SH1EJtaSFR4wp,de kast,48,6,2,2.107,0,,
R_3R7zHfZ0HIrwGBV,de trommel,48,6,6,5.577,0,,
R_Om8eREobVAawvZL,de kast,48,6,6,2.696,0,,
R_1HicleIyFIoDW8g,de trommel,48,5,6,20.97,0,,
R_1gGejdMJLRqr4gs,de kast,48,5,6,1.69,0,,
R_2D2EiBz7TJKge4b,de koektrommel,48,3,5,2.115,0,,
R_3CEhJ8EBqsPDMLB,de trommel,48,6,6,1.405,0,,
R_3kiCL1CWl05kYag,de trommel,48,6,6,2.825,0,,
R_XSpTve41y3msiVr,de koektrommel ,48,6,6,2.184,0,,
R_bBMvKG66TpWv0cx,de koektrommel,48,6,6,1.726,0,,
R_s83Qo7JHTxXzpWF,de kast,48,6,6,1.481,0,,
R_cCsEaF4QkSqNxuN,de doos,48,5,6,2.978,0,,
R_2fkXvKa3m5s0uTM,de trommel,48,4,3,6.064,0,,
R_1MYsdC39YxixAvs,de trommel,48,6,6,1.36,0,,
R_22CU0vCOzdEcHCr,de doos,48,6,6,2.641,0,,
R_z0xRVpXxyAbXovn,de trommel,48,5,5,1.114,1,uit de kast/ uit de koektrommel,
R_1CKp9DmeaZTZZQS,het blik,48,5,4,3.987,0,,
R_31HSkdcZS8yZscC,de trommel,48,6,5,4.574,0,,
R_2Enniyt9lPtMbDC,de trommel,48,6,6,3.615,0,,
R_tPV5UMF7fLNrUk1,de kast,48,5,3,0.735,0,,
R_1O0317CZheE7es9,De koektrommel,48,6,5,2.743,0,,
R_1NadcnqCF0DrPHA,de koekendoos,48,6,6,2.142,1,Ik denk dat Nederlanders eerder koekjestrommel of iets dergelijks zouden zeggen.,
R_3rJ73y4zBZKMTeV,de koektrommel,48,5,6,3.175,0,,
R_zUPMpvNqwkbt4oF,de trommel,48,6,6,4.326,1,koektrommel (?),
R_ptOO0vqHKVEFzvH,de muis,49,6,6,3.702,0,,
R_2TuuUWeeIrA7YWz,de muizen,49,6,6,2.208,0,,
R_r2pLEBnXOx2tc8p,de muizen,49,6,6,0.716,0,,
R_3KohpaUvxMxwnK1,de muis ,49,6,6,7.582,0,,
R_1Kw4seroK4hzq8J,de muizen,49,6,5,3.154,0,,
R_2TEGXWKyyYjxux0,de muizen,49,6,6,3.644,0,,
R_2bNSez8kPKVkk0j,de muizen,49,6,6,1.918,0,,
R_vIDGcvdZ61dSkkF,de muizen,49,6,6,2.341,0,,
R_3P5l3CMUUKTmbaL,de muizen,49,6,5,0.941,0,,
R_21gk6GiQXaDrMt2,de muizen,49,6,6,4.737,1,in tweede instantie misschien beter: 'de muis',
R_1rJrkm9MZ0UbO0b,de muizen,49,5,6,2.975,0,,
R_2VPC4q2m7hstAaW,de muizen,49,6,6,0.827,0,,
R_3KB00E7S1VhPWFD,de muizen ,49,6,6,5.228,0,,
R_3qR88XHKXhl1RLR,de muizen,49,6,6,4.394,0,,
R_3W5LAymbgTVITHX,een muis,49,4,5,5.705,0,,
R_2z7kq6MFYuSnHT6,de muizen,49,5,5,5.428,0,,
R_1lhLKgr13oozzPg, de muis,49,6,6,7.923,0,,
R_3ffLCaSkmPsiUYn,de muizen,49,4,6,1.302,0,,
R_1PY8SA05FPIKBCS,De muizen,49,5,6,4.495,0,,
R_1CsjBGkk3Ui30Yk,de muizen,49,5,5,3.895,0,,
R_2bWcF9m2SiW74Vw,de muizen,49,5,6,4.038,0,,
R_1kOjYWHPvRogELt,de muizen,49,6,6,3.304,0,,
R_3EumpdjBvvjiK1I,de muizen,49,6,6,5.234,0,,
R_2ckdDJpUAGuY3Pt,de muis,49,6,6,1.893,0,,
R_2ZDKGZYJjZu6X1Y,de muizen,49,6,6,1.964,0,,
R_12SH1EJtaSFR4wp,de muizen,49,6,2,1.31,0,,
R_3R7zHfZ0HIrwGBV,de muizen,49,6,6,10.305,0,,
R_Om8eREobVAawvZL,de muizen,49,6,6,2.598,0,,
R_1HicleIyFIoDW8g,de muis,49,5,6,1.788,0,,
R_1gGejdMJLRqr4gs,de muis,49,4,6,53.192,0,,
R_2D2EiBz7TJKge4b,de muizen,49,4,5,4.78,0,,
R_3CEhJ8EBqsPDMLB,de muizen,49,6,6,1.712,0,,
R_3kiCL1CWl05kYag,de muis,49,6,6,5.117,0,,
R_XSpTve41y3msiVr,de muizen ,49,6,5,2.626,0,,
R_bBMvKG66TpWv0cx,de muizen,49,6,6,3.226,0,,
R_s83Qo7JHTxXzpWF,de muizen,49,4,6,5.333,0,,
R_cCsEaF4QkSqNxuN,muizen,49,6,6,3.589,0,,
R_2fkXvKa3m5s0uTM,de muizen,49,6,6,3.386,0,,
R_1MYsdC39YxixAvs,de muizen,49,6,6,2.442,0,,
R_22CU0vCOzdEcHCr,de muizen,49,6,5,1.242,0,,
R_z0xRVpXxyAbXovn,de muizen,49,4,6,1.269,0,,
R_1CKp9DmeaZTZZQS,de muizen,49,6,6,3.348,0,,
R_31HSkdcZS8yZscC,de muis,49,6,6,6.111,0,,
R_2Enniyt9lPtMbDC,de muizen,49,6,6,4.135,0,,
R_tPV5UMF7fLNrUk1,de muizen,49,5,5,0.878,0,,
R_1O0317CZheE7es9,De muis,49,6,6,4.438,0,,
R_1NadcnqCF0DrPHA,de muizen,49,6,6,2.069,0,,
R_3rJ73y4zBZKMTeV,de muis,49,5,6,6.147,0,,
R_zUPMpvNqwkbt4oF,het ongedierte,49,6,5,22.367,1,de muizen? het zouden ook ratten kunnen zijn,
R_ptOO0vqHKVEFzvH,het sprookje,50,6,6,28.41,0,,
R_2TuuUWeeIrA7YWz,het sprookje,50,6,6,3.921,0,,
R_r2pLEBnXOx2tc8p,het verhaal,50,3,5,0.974,0,,
R_3KohpaUvxMxwnK1,het verhaal ,50,6,6,5.55,0,,
R_1Kw4seroK4hzq8J,het sprookje,50,6,6,3.046,0,,
R_2TEGXWKyyYjxux0,het sprookje,50,6,6,4.008,0,,
R_2bNSez8kPKVkk0j,sprookje,50,6,6,5.631,0,,
R_vIDGcvdZ61dSkkF,het sprookje,50,6,6,4.087,0,,
R_3P5l3CMUUKTmbaL,het sprookje,50,4,6,4.565,0,,
R_21gk6GiQXaDrMt2,het sprookje,50,6,6,2.127,0,,
R_1rJrkm9MZ0UbO0b,het sprookje,50,5,4,2.294,0,,
R_2VPC4q2m7hstAaW,het sprookje,50,6,6,0.994,0,,
R_3KB00E7S1VhPWFD,het verhaal,50,6,5,7.343,0,,
R_3qR88XHKXhl1RLR,het sprookje,50,6,6,1.879,0,,
R_3W5LAymbgTVITHX,het sprookje,50,6,6,6.638,0,,
R_2z7kq6MFYuSnHT6,het verhaal,50,6,6,4.028,0,,
R_1lhLKgr13oozzPg,het sprookje,50,6,6,3.747,0,,
R_3ffLCaSkmPsiUYn,het sprookje,50,6,6,1.527,0,,
R_1PY8SA05FPIKBCS,Het sprookje,50,6,6,2.114,0,,
R_1CsjBGkk3Ui30Yk,het sprookje,50,6,6,3.983,0,,
R_2bWcF9m2SiW74Vw,het sprookje,50,6,6,2.43,0,,
R_1kOjYWHPvRogELt,het sprookje,50,5,5,4.121,0,,
R_3EumpdjBvvjiK1I,het sprookje,50,6,6,6.069,0,,
R_2ckdDJpUAGuY3Pt,het verhaal,50,6,6,2.6,0,,
R_2ZDKGZYJjZu6X1Y,het sprookje,50,6,6,6.006,0,,
R_12SH1EJtaSFR4wp,het verhaal,50,6,2,2.823,0,,
R_3R7zHfZ0HIrwGBV,het sprookje,50,6,6,4.789,0,,
R_Om8eREobVAawvZL,het verhaal,50,6,6,4.503,0,,
R_1HicleIyFIoDW8g,het sprookje,50,5,6,3.189,0,,
R_1gGejdMJLRqr4gs,het sprookje,50,6,6,2.243,0,,
R_2D2EiBz7TJKge4b,het sprookje,50,6,6,3.832,0,,
R_3CEhJ8EBqsPDMLB,het sprookje,50,6,6,2.991,0,,
R_3kiCL1CWl05kYag,het sprookje,50,6,6,3.386,0,,
R_XSpTve41y3msiVr,het verhaal,50,6,6,3.092,0,,
R_bBMvKG66TpWv0cx,het verhaal,50,5,6,2.949,0,,
R_s83Qo7JHTxXzpWF,het sprookje,50,5,6,0.981,0,,
R_cCsEaF4QkSqNxuN,het verhaal,50,6,6,3.804,0,,
R_2fkXvKa3m5s0uTM,het sprookje,50,6,6,2.887,0,,
R_1MYsdC39YxixAvs,het sprookje,50,6,6,2.701,0,,
R_22CU0vCOzdEcHCr,het sprookje,50,6,6,2.458,0,,
R_z0xRVpXxyAbXovn,het sprookje,50,6,6,1.874,0,,
R_1CKp9DmeaZTZZQS,het verhaal,50,5,5,14.246,0,,
R_31HSkdcZS8yZscC,het sprookje,50,6,6,4.594,0,,
R_2Enniyt9lPtMbDC,het sprookje,50,6,6,4.934,0,,
R_tPV5UMF7fLNrUk1,het sprookje,50,6,6,1.081,0,,
R_1O0317CZheE7es9,Het verhaal,50,6,5,4.927,0,,
R_1NadcnqCF0DrPHA,het sprookje,50,4,6,2.672,0,,
R_3rJ73y4zBZKMTeV,het sprookje,50,6,6,3.562,0,,
R_zUPMpvNqwkbt4oF,het sprookje,50,6,6,20.394,0,,
R_ptOO0vqHKVEFzvH,het vliegtuig,51,6,6,3.374,0,,
R_2TuuUWeeIrA7YWz,het vliegtuig,51,6,5,3.242,0,,
R_r2pLEBnXOx2tc8p,het vliegtuig,51,5,6,0.602,0,,
R_3KohpaUvxMxwnK1,het vliegtuig,51,6,6,4.434,0,,
R_1Kw4seroK4hzq8J,de trein,51,3,6,2.81,0,,
R_2TEGXWKyyYjxux0,het vliegtuig,51,5,6,3.654,0,,
R_2bNSez8kPKVkk0j,het vliegtuig,51,6,5,1.272,0,,
R_vIDGcvdZ61dSkkF,het vliegtuig,51,6,6,2.909,0,,
R_3P5l3CMUUKTmbaL,het vliegtuig,51,6,4,3.253,0,,
R_21gk6GiQXaDrMt2,het vliegtuig,51,6,6,3.494,0,,
R_1rJrkm9MZ0UbO0b,het vliegtuig,51,5,5,4.392,0,,
R_2VPC4q2m7hstAaW,het vliegtuig,51,5,4,1.272,0,,
R_3KB00E7S1VhPWFD,de trein,51,5,6,4.64,0,,
R_3qR88XHKXhl1RLR,het vliegtuig,51,6,6,1.834,0,,
R_3W5LAymbgTVITHX,een vliegtuig,51,5,6,5.128,0,,
R_2z7kq6MFYuSnHT6,het vleigtuig,51,6,6,5.225,0,,
R_1lhLKgr13oozzPg,het vliegtuig,51,6,6,3.332,0,,
R_3ffLCaSkmPsiUYn,het vliegtuig,51,5,6,1.814,0,,
R_1PY8SA05FPIKBCS,Het vliegtuig,51,5,6,7.053,0,,
R_1CsjBGkk3Ui30Yk,het vliegtuig,51,4,5,2.189,0,,
R_2bWcF9m2SiW74Vw,het vliegtuig,51,6,6,2.211,0,,
R_1kOjYWHPvRogELt,Het vliegtuig,51,5,4,4.995,0,,
R_3EumpdjBvvjiK1I,vliegtuig,51,4,6,5.897,1,Het vliegtuig ,
R_2ckdDJpUAGuY3Pt,het vliegtuig,51,6,6,1.579,0,,
R_2ZDKGZYJjZu6X1Y,het vliegtuig,51,6,6,4.74,0,,
R_12SH1EJtaSFR4wp,het vliegtuig,51,6,3,1.508,0,,
R_3R7zHfZ0HIrwGBV,het vliegtuig,51,6,6,3.858,0,,
R_Om8eREobVAawvZL,het vliegtuig,51,6,6,4.469,0,,
R_1HicleIyFIoDW8g,een jet,51,6,6,7.989,0,,
R_1gGejdMJLRqr4gs,de trein,51,6,6,48.55,0,,
R_2D2EiBz7TJKge4b,KLM,51,5,5,3.407,0,,
R_3CEhJ8EBqsPDMLB,het vliegtuig,51,6,6,1.592,0,,
R_3kiCL1CWl05kYag,het vliegtuig,51,6,6,4.308,0,,
R_XSpTve41y3msiVr,het vliegtuig,51,6,5,3.145,0,,
R_bBMvKG66TpWv0cx,het vliegtuig,51,5,6,3.55,0,,
R_s83Qo7JHTxXzpWF,het vliegtuig,51,6,4,7.09,0,,
R_cCsEaF4QkSqNxuN,het vliegtuig,51,6,6,6.184,0,,
R_2fkXvKa3m5s0uTM,het vliegtuig,51,6,6,2.845,0,,
R_1MYsdC39YxixAvs,het vliegtuig,51,6,6,3.034,0,,
R_22CU0vCOzdEcHCr,het vliegtuig,51,6,5,1.48,0,,
R_z0xRVpXxyAbXovn,het vliegtuig,51,5,6,0.986,0,,
R_1CKp9DmeaZTZZQS,het vliegtuig,51,6,5,4.982,0,,
R_31HSkdcZS8yZscC,het vliegtuig,51,6,6,5.598,0,,
R_2Enniyt9lPtMbDC,het vliegtuig,51,6,6,11.138,0,,
R_tPV5UMF7fLNrUk1,het vliegtuig,51,6,5,1.219,0,,
R_1O0317CZheE7es9,Het vliegtuig,51,6,6,4.728,0,,
R_1NadcnqCF0DrPHA,het vliegtuig,51,6,6,3.961,0,,
R_3rJ73y4zBZKMTeV,het vliegtuig,51,6,6,3.914,0,,
R_zUPMpvNqwkbt4oF,het vliegtuig,51,6,6,9.001,1,Eigenlijk zou je moeten zeggen: de KLM  ;-),
R_ptOO0vqHKVEFzvH,het schilderij,52,6,6,6.078,0,,
R_2TuuUWeeIrA7YWz,het schilderij,52,6,5,3.939,0,,
R_r2pLEBnXOx2tc8p,het schilderij,52,6,5,2.17,0,,
R_3KohpaUvxMxwnK1,het schilderij ,52,6,6,7.299,0,,
R_1Kw4seroK4hzq8J,het schilderij,52,6,3,6.441,0,,
R_2TEGXWKyyYjxux0,het schilderij,52,6,6,5.49,0,,
R_2bNSez8kPKVkk0j,het schilderij,52,6,6,0.802,0,,
R_vIDGcvdZ61dSkkF,het schilderij,52,6,6,2.632,0,,
R_3P5l3CMUUKTmbaL,de bank,52,5,6,0.958,0,,
R_21gk6GiQXaDrMt2,de tv,52,6,6,3.484,1,"'de tv' was het eerste wat in me opkwam (waarschijnlijk door associaties bij 'de inbreker'), maar achteraf zou 'het schilderij' logischer zijn. Ik heb toch maar mijn eerste ingeving gegeven.",
R_1rJrkm9MZ0UbO0b,het schilderij,52,3,3,11.14,0,,
R_2VPC4q2m7hstAaW,de kast,52,6,6,5.628,0,,
R_3KB00E7S1VhPWFD,de deur,52,5,6,6.227,0,,
R_3qR88XHKXhl1RLR,de zitbank,52,6,2,3.152,0,,
R_3W5LAymbgTVITHX,de bank,52,6,5,6.135,0,,
R_2z7kq6MFYuSnHT6,het schilderij,52,5,5,9.053,0,,
R_1lhLKgr13oozzPg,het schilderij,52,6,6,9.166,0,,
R_3ffLCaSkmPsiUYn,het schilderij,52,6,6,1.556,0,,
R_1PY8SA05FPIKBCS,De deur,52,2,3,40.429,0,,
R_1CsjBGkk3Ui30Yk,het schilderij,52,5,4,2.279,0,,
R_2bWcF9m2SiW74Vw,de bank,52,6,6,5.234,0,,
R_1kOjYWHPvRogELt,het schilderij,52,6,6,3.222,1,"Voorbeeld in college gehad, daarom snel bedacht",
R_3EumpdjBvvjiK1I,het schilderij,52,6,6,35.46,0,,
R_2ckdDJpUAGuY3Pt,het schilderij,52,6,6,2.12,0,,
R_2ZDKGZYJjZu6X1Y,de kast,52,5,5,2.436,0,,
R_12SH1EJtaSFR4wp,de boekenkast,52,5,3,1.924,0,,
R_3R7zHfZ0HIrwGBV,de bank,52,4,4,46.035,1,kluis associeer ik met geld en misschien dat er daarom eerst wel bank ik me op kwam. Daarnaast is er geen ander meubelstuk oid dat ik me op kwam waar een kluis achter zou kunnen staan (kasten staan bijv. tegen de muur),
R_Om8eREobVAawvZL,het schilderij,52,6,5,2.848,0,,
R_1HicleIyFIoDW8g,het schilderij,52,6,6,2.636,0,,
R_1gGejdMJLRqr4gs,het schilderij,52,5,6,3.408,0,,
R_2D2EiBz7TJKge4b,de kast,52,4,4,5.73,1,"dit kan dus ieder object of meubel zijn, lastig om hier 1 associatie bij te hebben",
R_3CEhJ8EBqsPDMLB,de boekenkast,52,6,3,3.26,0,,
R_3kiCL1CWl05kYag,het schilderij,52,4,4,9.02,0,,
R_XSpTve41y3msiVr,het schilderij ,52,6,5,6.887,0,,
R_bBMvKG66TpWv0cx,het schilderij,52,6,6,3.979,0,,
R_s83Qo7JHTxXzpWF,de bank,52,6,5,8.03,0,,
R_cCsEaF4QkSqNxuN,de sofa,52,6,6,6.843,0,,
R_2fkXvKa3m5s0uTM,het schilderij,52,6,6,5.43,0,,
R_1MYsdC39YxixAvs,het schilderij,52,6,6,3.448,0,,
R_22CU0vCOzdEcHCr,de kast,52,6,4,1.461,0,,
R_z0xRVpXxyAbXovn,een schilderij,52,6,6,1.902,0,,
R_1CKp9DmeaZTZZQS,de bank,52,5,5,5.92,0,,
R_31HSkdcZS8yZscC,de kast,52,6,6,3.698,0,,
R_2Enniyt9lPtMbDC,het schilderij,52,6,6,3.531,0,,
R_tPV5UMF7fLNrUk1,het schilderij,52,5,4,0.893,0,,
R_1O0317CZheE7es9,De bank,52,4,4,7.373,0,,
R_1NadcnqCF0DrPHA,het schilderij,52,6,6,2.733,1,"het zou vanalles kunnen zijn: de deur, de klok, de boekenkast",
R_3rJ73y4zBZKMTeV,het schilderij,52,5,5,9.905,0,,
R_zUPMpvNqwkbt4oF,het schilderij,52,6,6,3.758,1,Clichթmatig,
R_ptOO0vqHKVEFzvH,het trouwpaar,53,5,5,22.668,0,,
R_2TuuUWeeIrA7YWz,het bruidspaar,53,6,5,51.887,0,,
R_r2pLEBnXOx2tc8p,het echtpaar,53,3,2,0.672,0,,
R_3KohpaUvxMxwnK1,het bruidspaar ,53,6,6,8.77,0,,
R_1Kw4seroK4hzq8J,het koppel,53,4,5,2.969,0,,
R_2TEGXWKyyYjxux0,een bruidspaar,53,5,6,5.483,0,,
R_2bNSez8kPKVkk0j,het bruidspaar,53,6,6,136.004,0,,
R_vIDGcvdZ61dSkkF,het bruidspaar,53,5,5,6.662,1,"Ik zou ""in de oldtimer met blikjes eraan"" achter aan de zin zetten",
R_3P5l3CMUUKTmbaL,aan de auto,53,5,6,2.908,0,,
R_21gk6GiQXaDrMt2,het stel,53,6,3,11.451,0,,
R_1rJrkm9MZ0UbO0b,het bruidspaar,53,3,5,2.568,0,,
R_2VPC4q2m7hstAaW,het bruidspaar,53,2,5,1.657,0,,
R_3KB00E7S1VhPWFD,het bruidspaar,53,5,6,6.523,0,,
R_3qR88XHKXhl1RLR,het bruidspaar,53,5,6,4.257,0,,
R_3W5LAymbgTVITHX,een bruidspaar,53,5,6,4.396,0,,
R_2z7kq6MFYuSnHT6,de pasgetrouwden,53,5,5,4.502,0,,
R_1lhLKgr13oozzPg,het stel,53,3,5,42.896,0,,
R_3ffLCaSkmPsiUYn,het stel,53,5,5,1.436,0,,
R_1PY8SA05FPIKBCS,Het bruidspaar,53,5,6,29.188,0,,
R_1CsjBGkk3Ui30Yk,het echtpaar,53,4,4,2.636,0,,
R_2bWcF9m2SiW74Vw,het paar,53,4,4,2.764,0,,
R_1kOjYWHPvRogELt,het bruidspaar,53,5,5,4.41,0,,
R_3EumpdjBvvjiK1I,het bruidspaar ,53,3,5,65.229,0,,
R_2ckdDJpUAGuY3Pt,het bruidspaar,53,6,5,1.17,0,,
R_2ZDKGZYJjZu6X1Y,een bruidspaar,53,5,6,3.768,0,,
R_12SH1EJtaSFR4wp,het bruidspaar,53,6,2,1.889,0,,
R_3R7zHfZ0HIrwGBV,het bruidspaar,53,6,6,30.427,0,,
R_Om8eREobVAawvZL,een bruidspaar,53,6,6,3.672,0,,
R_1HicleIyFIoDW8g,het bruidspaar,53,5,6,2.988,0,,
R_1gGejdMJLRqr4gs,het bruidspaar,53,6,5,3.768,0,,
R_2D2EiBz7TJKge4b,een huwelijkspaar,53,5,5,3.516,0,,
R_3CEhJ8EBqsPDMLB,het bruidspaar,53,5,6,2.003,0,,
R_3kiCL1CWl05kYag,het bruidspaar,53,6,5,9.968,0,,
R_XSpTve41y3msiVr,het koppel,53,6,4,1.663,0,,
R_bBMvKG66TpWv0cx,het stel,53,5,6,4.09,0,,
R_s83Qo7JHTxXzpWF,het bruidspaar,53,5,4,1.89,0,,
R_cCsEaF4QkSqNxuN,het bruidspaar,53,6,6,5.54,0,,
R_2fkXvKa3m5s0uTM,het bruidspaar,53,6,6,3.548,0,,
R_1MYsdC39YxixAvs,het bruidspaar,53,5,6,4.546,0,,
R_22CU0vCOzdEcHCr,het bruidspaar,53,6,4,1.677,0,,
R_z0xRVpXxyAbXovn,het bruidspaar,53,4,6,1.111,1,blikjes aan de auto is pas na je huwelijksfeest?! Niet ernaar toe??,
R_1CKp9DmeaZTZZQS,het bruidspaar,53,4,5,6.798,0,,
R_31HSkdcZS8yZscC,een bruidspaar,53,6,6,7.521,0,,
R_2Enniyt9lPtMbDC,het bruidspaar,53,6,6,10.977,0,,
R_tPV5UMF7fLNrUk1,het koppel,53,5,5,0.833,0,,
R_1O0317CZheE7es9,Het bruidspaar,53,5,6,7.378,0,,
R_1NadcnqCF0DrPHA,het bruidspaar,53,4,6,4.622,0,,
R_3rJ73y4zBZKMTeV,het koppel,53,6,5,4.348,0,,
R_zUPMpvNqwkbt4oF,het bruidspaar,53,6,6,6.671,0,,
R_ptOO0vqHKVEFzvH,de apotheek,54,6,6,2.589,0,,
